Grid_ID,Lon_start,Lon_end,Lat_start,Lat_end,Earthquake_count,FD_bw_2.3,FD_bw_1.3,FD_bw_5.0,FD_bw_0.4,FD_bw_0.3,FD_bw_0.2,FD_bw_0.1,FD_bw_0.5,FD_bw_0.6,FD_bw_1.6,FD_bw_4.2,FD_bw_1.5,FD_bw_0.9,FD_bw_4.7,FD_bw_4.1,FD_bw_4.4,FD_bw_1.1,FD_bw_1.9,FD_bw_0.8,FD_bw_0.7,FD_bw_3.6,FD_bw_1.7,FD_bw_4.8,FD_bw_1.8,FD_bw_3.0,FD_bw_2.6,FD_bw_3.8,FD_bw_2.2,FD_bw_3.4,FD_bw_3.1
grid_421,130.0,131.0,-6.0,-5.0,394,,,,,0.6522195937290669,0.5761392533406171,0.4910271324285885,,,,,,,,,,,,,,,,,,,,,,,
grid_422,130.0,131.0,-5.0,-4.0,113,,,,,0.5927732999593077,0.5316736665611892,0.4541578743392592,,,,,,,,,,,,,,,,,,,,,,,
grid_423,130.0,131.0,-4.0,-3.0,409,,,,,0.6989304815507903,0.6725213380182085,0.6270810426537797,,,,,,,,,,,,,,,,,,,,,,,
grid_424,130.0,131.0,-3.0,-2.0,66,,,,,0.8020708423165418,0.7103485148155209,0.5734761628871398,,,,,,,,,,,,,,,,,,,,,,,
grid_425,130.0,131.0,-2.0,-1.0,5,,,,,0.6043896511304426,0.5887483542831917,0.44717944178228225,,,,,,,,,,,,,,,,,,,,,,,
grid_426,130.0,131.0,-1.0,0.0,29,,,,0.6396033430449917,0.5963499616391617,0.5325550670619087,,,,,,,,,,,,,,,,,,,,,,,,
grid_427,130.0,131.0,0.0,1.0,17,,,,0.5995032904075634,0.5654892265076941,0.5409400552861902,,,,,,,,,,,,,,,,,,,,,,,,
grid_428,130.0,131.0,1.0,2.0,3,,,,,0.6464203691400714,0.6570922027996677,0.6666185568144148,,,,,,,,,,,,,,,,,,,,,,,
grid_429,130.0,131.0,2.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_430,130.0,131.0,3.0,4.0,3,,,,0.6260967966147842,0.6535546763064894,,,0.6026989644008123,,,,,,,,,,,,,,,,,,,,,,
grid_431,130.0,131.0,5.0,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_432,131.0,132.0,-9.0,-8.0,7,,,,0.5041288638110445,,0.4794143647116548,0.3348126142383067,,,,,,,,,,,,,,,,,,,,,,,
grid_433,131.0,132.0,-8.0,-7.0,57,,,,0.6551253380576734,0.635937805531636,0.5895544212086972,,,,,,,,,,,,,,,,,,,,,,,,
grid_434,131.0,132.0,-7.0,-6.0,262,,,,,0.6447043324117124,0.5918326575343865,0.5245110567246011,,,,,,,,,,,,,,,,,,,,,,,
grid_435,131.0,132.0,-6.0,-5.0,246,,,,,0.6641060375590915,0.5930705042570733,0.4622757690383109,,,,,,,,,,,,,,,,,,,,,,,
grid_436,131.0,132.0,-5.0,-4.0,83,,,,,0.6187980991777927,0.5645006618563748,0.4193276302210596,,,,,,,,,,,,,,,,,,,,,,,
grid_437,131.0,132.0,-4.0,-3.0,229,,,,,0.7654326864585002,0.7008150080798644,0.6059310861573528,,,,,,,,,,,,,,,,,,,,,,,
grid_438,131.0,132.0,-3.0,-2.0,6,,,,,0.7451212386582814,0.6794608264219902,0.46654056517178727,,,,,,,,,,,,,,,,,,,,,,,
grid_439,131.0,132.0,-2.0,-1.0,6,,,,,0.5871282374725167,0.6568027993867119,0.5811262682689892,,,,,,,,,,,,,,,,,,,,,,,
grid_440,131.0,132.0,-1.0,0.0,90,,,,,0.6883806536251154,0.7024764818317801,0.6458463152541545,,,,,,,,,,,,,,,,,,,,,,,
grid_441,131.0,132.0,0.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_442,132.0,133.0,-10.0,-9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_443,132.0,133.0,-9.0,-8.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_444,132.0,133.0,-8.0,-7.0,10,,,,,0.5513027354944877,0.5753240762788552,0.4570749821915422,,,,,,,,,,,,,,,,,,,,,,,
grid_445,132.0,133.0,-7.0,-6.0,69,,,,,0.5842852586622524,0.5084443578644362,0.4500825264736839,,,,,,,,,,,,,,,,,,,,,,,
grid_446,132.0,133.0,-6.0,-5.0,45,,,,,0.6050840440493742,0.5587601743184075,0.38739882799327147,,,,,,,,,,,,,,,,,,,,,,,
grid_447,132.0,133.0,-5.0,-4.0,40,,,,,0.660332504250985,0.6242745645264401,0.5034238720600437,,,,,,,,,,,,,,,,,,,,,,,
grid_448,132.0,133.0,-4.0,-3.0,10,,,,0.5920253334247096,0.5282245447060787,0.48511581833187123,,,,,,,,,,,,,,,,,,,,,,,,
grid_449,132.0,133.0,-3.0,-2.0,5,,,,0.6810879254244231,,,0.7886240723070321,,0.6459175675514099,,,,,,,,,,,,,,,,,,,,,
grid_450,132.0,133.0,-2.0,-1.0,15,,,,0.5680849795703213,0.5774562675466157,0.5877630991548722,,,,,,,,,,,,,,,,,,,,,,,,
grid_451,132.0,133.0,-1.0,0.0,269,,,,,0.7547629409288331,0.6841064753830983,0.5676241106058898,,,,,,,,,,,,,,,,,,,,,,,
grid_452,132.0,133.0,0.0,1.0,10,,,,0.5065891937942714,0.5239783939430634,0.5476260228468288,,,,,,,,,,,,,,,,,,,,,,,,
grid_453,132.0,133.0,1.0,2.0,29,,,,,0.6989160422368956,0.7010050936774739,0.547161342213221,,,,,,,,,,,,,,,,,,,,,,,
grid_454,132.0,133.0,2.0,3.0,6,,,,,0.5686926723477489,0.4992862566328864,0.3813797548714372,,,,,,,,,,,,,,,,,,,,,,,
grid_455,132.0,133.0,3.0,4.0,9,,,,,0.7328372151088571,0.6583335813326233,0.6274726550377137,,,,,,,,,,,,,,,,,,,,,,,
grid_456,132.0,133.0,4.0,5.0,3,,,,,0.6530272572577408,0.6658109613319089,0.6666666666300798,,,,,,,,,,,,,,,,,,,,,,,
grid_457,132.0,133.0,5.0,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_458,133.0,134.0,-10.0,-9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_459,133.0,134.0,-9.0,-8.0,5,,,,,,0.47909458393002363,0.6298272777396852,,,,,,,,,,,,,,,,,,,,0.5724273280399735,,,
grid_460,133.0,134.0,-8.0,-7.0,17,,,,0.6159110675287471,0.5972412051735264,0.5900761236173105,,,,,,,,,,,,,,,,,,,,,,,,
grid_461,133.0,134.0,-7.0,-6.0,37,,,,,0.6770968170581898,0.6148707339092159,0.4626191822599196,,,,,,,,,,,,,,,,,,,,,,,
grid_462,133.0,134.0,-6.0,-5.0,227,,,,,0.6915527688016602,0.6581959212570695,0.5806473056446668,,,,,,,,,,,,,,,,,,,,,,,
grid_463,133.0,134.0,-5.0,-4.0,290,,,,,0.6665992034483607,0.5728247968213149,0.4341132615133687,,,,,,,,,,,,,,,,,,,,,,,
grid_464,133.0,134.0,-4.0,-3.0,50,,,,0.6922171617534153,0.6767950543802216,0.6682805879823313,,,,,,,,,,,,,,,,,,,,,,,,
grid_465,133.0,134.0,-3.0,-2.0,102,,,,,0.7043646123736452,0.627950327699802,0.46801282005157313,,,,,,,,,,,,,,,,,,,,,,,
grid_466,133.0,134.0,-2.0,-1.0,106,,,,,0.6975854270110025,0.6669913081937315,0.5517246952583933,,,,,,,,,,,,,,,,,,,,,,,
grid_467,133.0,134.0,-1.0,0.0,256,,,,,0.6909717999608247,0.6473869438205706,0.5208597032877277,,,,,,,,,,,,,,,,,,,,,,,
grid_468,133.0,134.0,0.0,1.0,5,,,,,,,0.4285177321074835,,0.5692879900492308,,,,,,,,,,,0.5628360355148334,,,,,,,,,,
grid_469,133.0,134.0,1.0,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_470,133.0,134.0,2.0,3.0,5,,,,,0.6982039029293636,0.603145664829413,0.43210069483457725,,,,,,,,,,,,,,,,,,,,,,,
grid_471,133.0,134.0,3.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_472,133.0,134.0,5.0,6.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_473,134.0,135.0,-9.0,-8.0,6,,,,,0.713521713346644,0.6681114247245513,0.5369721328046538,,,,,,,,,,,,,,,,,,,,,,,
grid_474,134.0,135.0,-8.0,-7.0,4,,,,0.6350178659100055,0.6281097194341183,0.5872804269254215,,,,,,,,,,,,,,,,,,,,,,,,
grid_475,134.0,135.0,-7.0,-6.0,4,,,,,,0.43395102044172007,0.49908213595294704,,,,,,,,,,,,,,,,,,,,,0.49373371001911637,,
grid_476,134.0,135.0,-6.0,-5.0,64,,,,0.8052731872919918,0.7647934547984796,,0.5748346844344896,,,,,,,,,,,,,,,,,,,,,,,
grid_477,134.0,135.0,-5.0,-4.0,210,,,,,0.656197796866843,0.663097941499734,0.5542463895095118,,,,,,,,,,,,,,,,,,,,,,,
grid_478,134.0,135.0,-4.0,-3.0,222,,,,,0.6427418094723909,0.6561163442540474,0.48739942572422856,,,,,,,,,,,,,,,,,,,,,,,
grid_479,134.0,135.0,-3.0,-2.0,145,,,,,0.7149807566274515,0.6612403050093445,0.4753310111809871,,,,,,,,,,,,,,,,,,,,,,,
grid_480,134.0,135.0,-2.0,-1.0,212,,,,,0.7194155698093717,0.6418249809689935,0.5303419893292217,,,,,,,,,,,,,,,,,,,,,,,
grid_481,134.0,135.0,-1.0,0.0,71,,,,,0.6956601651889361,0.6466040502835574,0.4661638260039184,,,,,,,,,,,,,,,,,,,,,,,
grid_482,134.0,135.0,0.0,1.0,10,,,,0.7769564284654974,,0.6977814669901875,0.5460050586304291,,,,,,,,,,,,,,,,,,,,,,,
grid_483,135.0,136.0,-11.0,-10.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_484,135.0,136.0,-8.0,-7.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_485,135.0,136.0,-7.0,-6.0,3,,,,,,,0.47197969947354074,,,,,,,,,,,,,,,,,,,,,,0.4066737200600143,0.4066839849346598
grid_486,135.0,136.0,-6.0,-5.0,10,,,,,0.6654874834428539,0.5776942266240569,0.44664080888956265,,,,,,,,,,,,,,,,,,,,,,,
grid_487,135.0,136.0,-5.0,-4.0,155,,,,,0.6565156893716257,0.5966577177929746,0.4980040609591895,,,,,,,,,,,,,,,,,,,,,,,
grid_488,135.0,136.0,-4.0,-3.0,496,,,,,0.6960911270966175,0.6144862774540054,0.4740916171394115,,,,,,,,,,,,,,,,,,,,,,,
grid_489,135.0,136.0,-3.0,-2.0,14,,,,0.5985300730866613,0.5927601153076328,0.5529457426444317,,,,,,,,,,,,,,,,,,,,,,,,
grid_490,135.0,136.0,-2.0,-1.0,61,,,,,0.6243838937077407,0.5810255261136035,0.45244626739345173,,,,,,,,,,,,,,,,,,,,,,,
grid_491,135.0,136.0,-1.0,0.0,135,,,,,0.6490758167549605,0.6114395673062211,0.5099621723267244,,,,,,,,,,,,,,,,,,,,,,,
grid_492,135.0,136.0,0.0,1.0,4,,,,0.7234031121718598,0.7243676680583138,,0.5959793723153646,,,,,,,,,,,,,,,,,,,,,,,
grid_493,135.0,136.0,1.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_494,136.0,137.0,-7.0,-6.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_495,136.0,137.0,-6.0,-5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_496,136.0,137.0,-5.0,-4.0,89,,,,,0.7020162860589106,0.6325520814454687,0.48392369838543836,,,,,,,,,,,,,,,,,,,,,,,
grid_497,136.0,137.0,-4.0,-3.0,154,,,,,0.5545770851702427,0.5812651653785013,0.4394236718915458,,,,,,,,,,,,,,,,,,,,,,,
grid_498,136.0,137.0,-3.0,-2.0,113,,,,,0.6788793039590256,0.6030977520126403,0.4130759192324575,,,,,,,,,,,,,,,,,,,,,,,
grid_499,136.0,137.0,-2.0,-1.0,233,,,,,0.6223597103479258,0.5671697392070228,0.47935241981842225,,,,,,,,,,,,,,,,,,,,,,,
grid_500,136.0,137.0,-1.0,0.0,223,,,,,0.7576228351789712,0.6804319953360273,0.5681666726362957,,,,,,,,,,,,,,,,,,,,,,,
grid_501,136.0,137.0,5.0,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_502,137.0,138.0,-6.0,-5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_503,137.0,138.0,-5.0,-4.0,59,,,,,0.6433133572320623,0.6122894975575311,0.5895173330525642,,,,,,,,,,,,,,,,,,,,,,,
grid_504,137.0,138.0,-4.0,-3.0,89,,,,,0.597631934612431,0.5551831908571055,0.47318088030313205,,,,,,,,,,,,,,,,,,,,,,,
grid_505,137.0,138.0,-3.0,-2.0,67,,,,,0.609021387894567,0.5174804017170924,0.4414538248208906,,,,,,,,,,,,,,,,,,,,,,,
grid_506,137.0,138.0,-2.0,-1.0,88,,,,,0.6471244284074117,0.5752870934610862,0.4193630150945473,,,,,,,,,,,,,,,,,,,,,,,
grid_507,137.0,138.0,-1.0,0.0,53,,,,,0.7097392502742219,0.6464765605242894,0.5088807632104105,,,,,,,,,,,,,,,,,,,,,,,
grid_508,137.0,138.0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_509,137.0,138.0,5.0,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_510,138.0,139.0,-10.0,-9.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_511,138.0,139.0,-8.0,-7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_512,138.0,139.0,-6.0,-5.0,10,,,,0.6620259684879364,,0.5748059053845935,0.4107149146820695,,,,,,,,,,,,,,,,,,,,,,,
grid_513,138.0,139.0,-5.0,-4.0,127,,,,,0.6005503509246827,0.5839451668068518,0.4788301652139199,,,,,,,,,,,,,,,,,,,,,,,
grid_514,138.0,139.0,-4.0,-3.0,183,,,,,0.6043040826487293,0.5538055896495946,0.4080326331610517,,,,,,,,,,,,,,,,,,,,,,,
grid_515,138.0,139.0,-3.0,-2.0,755,,,,,0.6473324014869831,0.6147348322904309,0.5178655754157597,,,,,,,,,,,,,,,,,,,,,,,
grid_516,138.0,139.0,-2.0,-1.0,136,,,,,0.6842412292614256,0.5986671326490176,0.4674814767350649,,,,,,,,,,,,,,,,,,,,,,,
grid_517,138.0,139.0,-1.0,0.0,6,,,,,0.43493451328751004,0.41051624292611305,0.3419838878649539,,,,,,,,,,,,,,,,,,,,,,,
grid_518,138.0,139.0,4.0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_519,139.0,140.0,-8.0,-7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_520,139.0,140.0,-7.0,-6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid_521,139.0,140.0,-6.0,-5.0,14,,,,,0.6917668794430689,0.6391857962463113,0.606091334134396,,,,,,,,,,,,,,,,,,,,,,,
grid_522,139.0,140.0,-5.0,-4.0,194,,,,,0.6369981760237444,0.5860668925191693,0.5037841971716953,,,,,,,,,,,,,,,,,,,,,,,
grid_523,139.0,140.0,-4.0,-3.0,381,,,,,0.6560027998306052,0.5885521134561799,0.4592862119945296,,,,,,,,,,,,,,,,,,,,,,,
grid_524,139.0,140.0,-3.0,-2.0,650,,,,,0.6399062931540694,0.5836019803693527,0.47493168646119566,,,,,,,,,,,,,,,,,,,,,,,
grid_525,139.0,140.0,-2.0,-1.0,75,,,,0.8323814910683287,,,0.553791381346538,0.8569384423817439,,,,,,,,,,,,,,,,,,,,,,
grid_526,140.0,141.0,-6.0,-5.0,49,,,,,0.6229529260546472,0.5851112699769789,0.4792613848658202,,,,,,,,,,,,,,,,,,,,,,,
grid_527,140.0,141.0,-5.0,-4.0,82,,,,,0.6985524677386153,0.617410521299329,0.4663463912347033,,,,,,,,,,,,,,,,,,,,,,,
grid_528,140.0,141.0,-4.0,-3.0,289,,,,,0.6801277257292297,0.5901409381326506,0.46109910292773315,,,,,,,,,,,,,,,,,,,,,,,
grid_529,140.0,141.0,-3.0,-2.0,317,,,,,0.647873890409204,0.5858518885556222,0.44924023600075724,,,,,,,,,,,,,,,,,,,,,,,
grid_530,140.0,141.0,-2.0,-1.0,32,,,,,,0.7650988017971201,0.6366060014581592,,0.8702569925514336,,,,,,,,,,,,,,,,,,,,,
grid_531,140.0,141.0,4.0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
