time;b-value;Mean square deviation;Magnitude deficit;Elapsed days;Mean magnitude;Rate of square root of energy released;Mean time between characteristic events;Coefficient of variation from mean time;x_1i;x_2i;x_3i;x_4i;x_5i;x_6i;x_7i
11/04/1993;1.00705E+16;7.65145E+13;1.97488E+15;6270;4.818E+15;7.29102E+15;3.67496E+15;9.70942E+14;-1.79107E+12;5.42434E+14;1.24864E+14;0;-8.86605E+13;0;70907090144
18/04/1993;1.00705E+16;7.65145E+13;1.97488E+15;6270;4.818E+15;7.29102E+15;3.67496E+15;9.70942E+14;-1.79107E+12;5.42434E+14;1.24864E+14;0;-8.86605E+13;0;70907090144
25/04/1993;1.01025E+16;7.50679E+13;1.98053E+15;6330;4.821E+15;7.25044E+15;3.51433E+16;9.46588E+15;-1.14464E+15;-1.10931E+15;1.89235E+15;0;2.72935E+14;0;70907090144
02/05/1993;1.00946E+16;7.44303E+13;1.97561E+15;6390;4.82E+15;7.1768E+14;3.51433E+16;9.46588E+15;-7.62422E+14;-2.32629E+15;2.81221E+15;3.66308E+14;1.76199E+14;45;62683057958
09/05/1993;1.02929E+16;1.51648E+14;2.49512E+15;5810;4.807E+15;7.50085E+15;3.42354E+16;9.1325E+15;-1.73975E+14;-1.79107E+12;5.42434E+14;1.24864E+14;0;48;79961741882
16/05/1993;1.02929E+16;1.51648E+14;2.49512E+15;5850;4.807E+15;7.44956E+15;3.42354E+16;9.1325E+15;-1.73975E+14;-1.14464E+15;-1.10931E+15;1.89235E+15;0;0;79961741882
23/05/1993;1.02756E+15;1.49817E+14;2.4856E+15;5940;4.805E+15;7.3236E+15;3.42354E+16;9.1325E+15;-1.78465E+14;-7.62422E+14;-2.32629E+15;2.81221E+15;3.66308E+14;45;70907090144
30/05/1993;1.02942E+16;1.44992E+14;2.44911E+15;5810;4.808E+15;7.53253E+15;3.36409E+15;9.24715E+15;-8.53566E+13;-1.73975E+14;-1.14464E+15;-1.10931E+15;1.89235E+15;48;84818235246
06/06/1993;1.02376E+16;1.48065E+13;2.46942E+15;5760;4.801E+15;7.52224E+15;3.13515E+12;8.64011E+15;5.28768E+14;-8.53566E+13;-1.73975E+14;-1.79107E+12;5.42434E+14;46;5.88652E+11
13/06/1993;1.0218E+16;1.474E+14;2.46271E+15;5610;4.799E+15;7.70642E+15;3.13515E+12;8.64011E+15;0;0;-1.78465E+14;-7.62422E+14;-2.32629E+15;465;70907090144
20/06/1993;9.97592E+14;6.80246E+13;1.74579E+15;5450;4.825E+15;8.39484E+15;2.89492E+16;8.29613E+15;-4.5632E+14;-6.62337E+13;-2.66003E+14;2.66003E+14;-3.56974E+14;51;1.63135E+12
27/06/1993;1.00299E+16;6.7896E+13;1.75706E+15;5190;4.831E+15;8.88138E+15;2.45445E+16;7.31695E+14;-2.97086E+14;-1.25152E+15;5.28768E+14;-8.53566E+13;-1.73975E+14;50;1.7157E+12
04/07/1993;1.00299E+16;6.7896E+13;1.75706E+15;5190;4.831E+15;8.88138E+15;2.45445E+16;7.31695E+14;-2.97086E+14;-1.25152E+15;5.28768E+14;-8.53566E+13;-1.73975E+14;50;1.7157E+12
11/07/1993;1.06521E+16;1.88398E+14;3.0619E+15;5160;4.811E+15;8.4215E+15;2.39325E+16;7.30441E+15;-2.86928E+13;-4.5632E+14;-6.62337E+13;-2.66003E+14;2.66003E+14;45;1.98896E+12
18/07/1993;1.06521E+16;1.88398E+14;3.0619E+15;5230;4.811E+15;8.30878E+15;2.39325E+16;7.30441E+15;-1.35548E+12;-4.25556E+14;-1.47563E+15;5.28768E+14;-8.53566E+13;49;2.40369E+12
25/07/1993;1.06798E+16;1.90767E+14;3.07431E+15;5210;4.814E+16;8.36522E+15;2.39325E+16;7.30441E+15;-2.83658E+14;-2.97086E+14;-1.25152E+15;5.28768E+14;-8.53566E+13;48;2.08708E+12
01/08/1993;1.06234E+16;1.86576E+14;3.0576E+15;5000;4.808E+15;8.65779E+15;2.42994E+15;7.31612E+15;1.92442E+15;-2.83658E+14;-2.97086E+14;-1.25152E+15;5.28768E+14;4675;55234568009
08/08/1993;1.06374E+15;1.70502E+14;2.9309E+15;4850;4.816E+15;9.06316E+15;2348475;7.21891E+15;1.3035E+15;-3.108624469;-6.57225E+14;-9.05603E+14;0;0;84818235246
15/08/1993;1.06374E+15;1.70502E+14;2.9309E+15;4850;4.816E+15;9.06316E+15;2348475;7.21891E+15;1.3035E+15;-3.108624469;-6.57225E+14;-9.05603E+14;0;0;84818235246
22/08/1993;1.06374E+15;1.70502E+14;2.9309E+15;4850;4.816E+15;9.06316E+15;2348475;7.21891E+15;1.3035E+15;-3.108624469;-6.57225E+14;-9.05603E+14;0;0;84818235246
29/08/1993;1.06374E+15;1.70502E+14;2.9309E+15;4850;4.816E+15;9.06316E+15;2348475;7.21891E+15;1.3035E+15;-3.108624469;-6.57225E+14;-9.05603E+14;0;0;84818235246
05/09/1993;1.06912E+16;1.73633E+14;2.93539E+15;5080;4.822E+16;8.72025E+15;2.3637E+15;7.45267E+15;7.43248E+14;0;-2.86928E+13;-4.5632E+14;-6.62337E+13;0;1.19029E+11
12/09/1993;1.06912E+16;1.73633E+14;2.93539E+15;5080;4.822E+16;8.72025E+15;2.3637E+15;7.45267E+15;7.43248E+14;0;-2.86928E+13;-4.5632E+14;-6.62337E+13;0;1.19029E+11
19/09/1993;1.06996E+16;1.74636E+13;2.93943E+15;5250;4.823E+15;8.44591E+15;2.3637E+15;7.45267E+15;6.80712E+14;4.15991E+14;-1.35548E+12;-4.25556E+14;-1.47563E+15;47;1.12686E+12
26/09/1993;1.0737E+16;1.77128E+14;2.91857E+15;5250;4.828E+15;8.51542E+15;2.37258E+15;7.66471E+15;-1.41926E+15;1.92442E+15;-2.83658E+14;-2.97086E+14;-1.25152E+15;0;1.47228E+12
03/10/1993;1.0737E+16;1.77128E+14;2.91857E+15;5250;4.828E+15;8.51542E+15;2.37258E+15;7.66471E+15;-1.41926E+15;1.92442E+15;-2.83658E+14;-2.97086E+14;-1.25152E+15;0;1.47228E+12
10/10/1993;1.0765E+16;1.79273E+14;2.92194E+15;5390;4.831E+15;8.32775E+15;2.33276E+16;7.69807E+15;-1.09198E+15;1.3035E+15;-3.108624469;-6.57225E+14;-9.05603E+14;50;1.80336E+12
17/10/1993;1.072E+15;1.75763E+13;2.90968E+14;5440;4.826E+15;8.20372E+15;2.31473E+15;7.46598E+15;-5.29295E+14;7.43248E+14;0;-2.86928E+13;-4.5632E+14;0;1.7157E+12
24/10/1993;1.072E+15;1.75763E+13;2.90968E+14;5440;4.826E+15;8.20372E+15;2.31473E+15;7.46598E+15;-5.29295E+14;7.43248E+14;0;-2.86928E+13;-4.5632E+14;0;1.7157E+12
31/10/1993;1.072E+15;1.75763E+13;2.90968E+14;5440;4.826E+15;8.20372E+15;2.31473E+15;7.46598E+15;-5.29295E+14;7.43248E+14;0;-2.86928E+13;-4.5632E+14;0;1.7157E+12
07/11/1993;1.072E+15;1.75763E+13;2.90968E+14;5440;4.826E+15;8.20372E+15;2.31473E+15;7.46598E+15;-5.29295E+14;7.43248E+14;0;-2.86928E+13;-4.5632E+14;0;1.7157E+12
14/11/1993;1.07285E+15;1.76209E+13;2.91452E+15;5570;4.827E+15;8.01862E+15;2.31473E+15;7.46598E+15;-4.6177E+14;6.80712E+14;4.15991E+14;-1.35548E+12;-4.25556E+14;46;1.55024E+12
21/11/1993;1.05409E+15;1.98339E+14;2.90166E+15;5140;4.807E+15;8.33568E+15;1.99536E+15;6.69485E+13;1.32569E+14;-7.67502E+14;-4.6177E+14;6.80712E+14;4.15991E+14;0;2.40369E+12
28/11/1993;1.05585E+15;2.0039E+14;2.89912E+15;5200;4.809E+15;8.26459E+15;1.96144E+14;6.72541E+14;6.78246E+14;-6.06933E+14;-3.64953E+14;-1.41926E+15;1.92442E+15;50;1.80336E+12
05/12/1993;1.01901E+16;1.0584E+14;2.1286E+15;5180;4.822E+16;8.60343E+15;1.96144E+14;6.72541E+14;2.0447E+14;1.97766E+14;-6.85894E+14;-5.29295E+14;7.43248E+14;47;2.08708E+12
12/12/1993;1.01901E+16;1.0584E+14;2.1286E+15;5180;4.822E+16;8.60343E+15;1.96144E+14;6.72541E+14;2.0447E+14;1.97766E+14;-6.85894E+14;-5.29295E+14;7.43248E+14;47;2.08708E+12
19/12/1993;1.02423E+16;9.8841E+12;2.07168E+15;5090;4.832E+15;8.88114E+15;1.96954E+16;6.90428E+15;-3.64953E+14;8.422E+14;-4.06744E+14;-1.41815E+14;-1.09198E+15;4.83333E+15;1.89442E+12
26/12/1993;1.02351E+16;9.77658E+13;2.07429E+15;4740;4.831E+15;9.52197E+15;1.42383E+15;1.39918E+15;2.11521E+14;2.0447E+14;1.97766E+14;-6.85894E+14;-5.29295E+14;0;1.80336E+12
02/01/1994;1.02351E+16;9.77658E+13;2.07429E+15;4740;4.831E+15;9.52197E+15;1.42383E+15;1.39918E+15;2.11521E+14;2.0447E+14;1.97766E+14;-6.85894E+14;-5.29295E+14;0;1.80336E+12
09/01/1994;1.02351E+16;9.77658E+13;2.07429E+15;4740;4.831E+15;9.52197E+15;1.42383E+15;1.39918E+15;2.11521E+14;2.0447E+14;1.97766E+14;-6.85894E+14;-5.29295E+14;0;1.80336E+12
16/01/1994;1.02351E+16;9.77658E+13;2.07429E+15;4740;4.831E+15;9.52197E+15;1.42383E+15;1.39918E+15;2.11521E+14;2.0447E+14;1.97766E+14;-6.85894E+14;-5.29295E+14;0;1.80336E+12
23/01/1994;1.02182E+16;9.63706E+13;2.06375E+14;5010;4.829E+15;8.9933E+15;1.42383E+15;1.39918E+15;2.11521E+14;2.0447E+14;1.32569E+14;-7.67502E+14;-4.6177E+14;45;1.80336E+12
30/01/1994;1.02182E+16;9.63706E+13;2.06375E+14;5010;4.829E+15;8.9933E+15;1.42383E+15;1.39918E+15;2.11521E+14;2.0447E+14;1.32569E+14;-7.67502E+14;-4.6177E+14;45;1.80336E+12
06/02/1994;1.02182E+16;9.63706E+13;2.06375E+14;5010;4.829E+15;8.9933E+15;1.42383E+15;1.39918E+15;2.11521E+14;2.0447E+14;1.32569E+14;-7.67502E+14;-4.6177E+14;45;1.80336E+12
13/02/1994;1.02182E+16;9.63706E+13;2.06375E+14;5010;4.829E+15;8.9933E+15;1.42383E+15;1.39918E+15;2.11521E+14;2.0447E+14;1.32569E+14;-7.67502E+14;-4.6177E+14;45;1.80336E+12
20/02/1994;1.01923E+15;9.4264E+13;2.04799E+15;5200;4.826E+15;8.64164E+15;1.42383E+15;1.39918E+15;5.94415E+14;-3.64953E+14;8.422E+14;-4.06744E+14;-1.41815E+14;50;1.25647E+12
27/02/1994;1.01923E+15;9.4264E+13;2.04799E+15;5200;4.826E+15;8.64164E+15;1.42383E+15;1.39918E+15;5.94415E+14;-3.64953E+14;8.422E+14;-4.06744E+14;-1.41815E+14;50;1.25647E+12
06/03/1994;1.01923E+15;9.4264E+13;2.04799E+15;5200;4.826E+15;8.64164E+15;1.42383E+15;1.39918E+15;5.94415E+14;-3.64953E+14;8.422E+14;-4.06744E+14;-1.41815E+14;50;1.25647E+12
13/03/1994;1.01923E+15;9.4264E+13;2.04799E+15;5200;4.826E+15;8.64164E+15;1.42383E+15;1.39918E+15;5.94415E+14;-3.64953E+14;8.422E+14;-4.06744E+14;-1.41815E+14;50;1.25647E+12
20/03/1994;1.03343E+16;9.35618E+13;2.14285E+14;5280;4.839E+15;8.71593E+15;1.66301E+16;9.39368E+12;-6.42236E+14;2.93641E+14;2.11521E+14;2.0447E+14;1.97766E+14;496;2.29436E+12
27/03/1994;1.03071E+16;9.21827E+13;2.12708E+15;5280;4.836E+15;8.69171E+15;1.66301E+16;9.39368E+12;6.73952E+13;-4.15991E+14;2.11521E+14;2.0447E+14;1.32569E+14;0;2.29436E+12
03/04/1994;1.03071E+16;9.21827E+13;2.12708E+15;5280;4.836E+15;8.69171E+15;1.66301E+16;9.39368E+12;6.73952E+13;-4.15991E+14;2.11521E+14;2.0447E+14;1.32569E+14;0;2.29436E+12
10/04/1994;1.03071E+16;9.21827E+13;2.12708E+15;5280;4.836E+15;8.69171E+15;1.66301E+16;9.39368E+12;6.73952E+13;-4.15991E+14;2.11521E+14;2.0447E+14;1.32569E+14;0;2.29436E+12
17/04/1994;1.02837E+15;7.91584E+13;1.9144E+15;5350;4.847E+15;8.76312E+15;1.63645E+16;9.39761E+15;-8.79978E+14;-8.71698E+14;5.94415E+14;-3.64953E+14;8.422E+14;0;4.21361E+12
24/04/1994;1.02837E+15;7.91584E+13;1.9144E+15;5350;4.847E+15;8.76312E+15;1.63645E+16;9.39761E+15;-8.79978E+14;-8.71698E+14;5.94415E+14;-3.64953E+14;8.422E+14;0;4.21361E+12
01/05/1994;1.02837E+15;7.91584E+13;1.9144E+15;5350;4.847E+15;8.76312E+15;1.63645E+16;9.39761E+15;-8.79978E+14;-8.71698E+14;5.94415E+14;-3.64953E+14;8.422E+14;0;4.21361E+12
08/05/1994;1.03261E+16;8.22882E+13;1.93193E+15;5550;4.852E+15;8.49387E+14;1.6484E+14;9.63998E+15;-1.1641E+15;-6.42236E+14;2.93641E+14;2.11521E+14;2.0447E+14;0;5.12732E+12
15/05/1994;1.03348E+16;8.24406E+13;1.93803E+14;5600;4.853E+15;8.42437E+15;1.6484E+14;9.63998E+15;-2.53818E+14;-6.51976E+13;-9.17782E+14;7.55821E+13;2.93641E+14;475;3.28363E+11
22/05/1994;1.03432E+16;8.32702E+13;1.94029E+15;5580;4.854E+16;8.46525E+15;1.6484E+14;9.63998E+15;6.80015E+14;-8.79978E+14;-8.71698E+14;5.94415E+14;-3.64953E+14;0;2.63421E+12
29/05/1994;1.03432E+16;8.32702E+13;1.94029E+15;5580;4.854E+16;8.46525E+15;1.6484E+14;9.63998E+15;6.80015E+14;-8.79978E+14;-8.71698E+14;5.94415E+14;-3.64953E+14;0;2.63421E+12
05/06/1994;1.03432E+16;8.32702E+13;1.94029E+15;5580;4.854E+16;8.46525E+15;1.6484E+14;9.63998E+15;6.80015E+14;-8.79978E+14;-8.71698E+14;5.94415E+14;-3.64953E+14;0;2.63421E+12
12/06/1994;1.03432E+16;8.32702E+13;1.94029E+15;5580;4.854E+16;8.46525E+15;1.6484E+14;9.63998E+15;6.80015E+14;-8.79978E+14;-8.71698E+14;5.94415E+14;-3.64953E+14;0;2.63421E+12
19/06/1994;1.03348E+16;8.24406E+13;1.93803E+14;5560;4.853E+15;8.48498E+14;1.6484E+14;9.63998E+15;8.34448E+14;-1.1641E+15;-6.42236E+14;2.93641E+14;2.11521E+14;48;2.88108E+12
26/06/1994;1.03348E+16;8.24406E+13;1.93803E+14;5550;4.853E+15;8.50027E+15;1.6484E+14;9.63998E+15;8.25767E+14;-1.21921E+15;6.73952E+13;-4.15991E+14;2.11521E+14;0;3.01088E+11
03/07/1994;1.03348E+16;8.24406E+13;1.93803E+14;5550;4.853E+15;8.50027E+15;1.6484E+14;9.63998E+15;8.25767E+14;-1.21921E+15;6.73952E+13;-4.15991E+14;2.11521E+14;0;3.01088E+11
10/07/1994;1.03172E+16;8.1926E+13;1.92646E+15;5700;4.851E+15;8.26295E+15;1.6484E+14;9.63998E+15;5.18979E+14;-2.53818E+14;-6.51976E+13;-9.17782E+14;7.55821E+13;0;2.29436E+12
17/07/1994;1.03172E+16;8.1926E+13;1.92646E+15;5700;4.851E+15;8.26295E+15;1.6484E+14;9.63998E+15;5.18979E+14;-2.53818E+14;-6.51976E+13;-9.17782E+14;7.55821E+13;0;2.29436E+12
24/07/1994;1.03172E+16;8.1926E+13;1.92646E+15;5700;4.851E+15;8.26295E+15;1.6484E+14;9.63998E+15;5.18979E+14;-2.53818E+14;-6.51976E+13;-9.17782E+14;7.55821E+13;0;2.29436E+12
31/07/1994;1.04294E+16;1.20744E+14;2.28926E+15;5840;4.839E+15;7.87547E+15;1.6484E+14;9.63998E+15;1.27968E+11;8.34448E+14;-1.1641E+15;-6.42236E+14;2.93641E+14;0;1.19029E+11
07/08/1994;1.04294E+16;1.20744E+14;2.28926E+15;5840;4.839E+15;7.87547E+15;1.6484E+14;9.63998E+15;1.27968E+11;8.34448E+14;-1.1641E+15;-6.42236E+14;2.93641E+14;0;1.19029E+11
14/08/1994;1.04566E+16;1.2207E+14;2.30442E+15;5720;4.842E+15;8.06304E+15;1.6484E+14;9.63998E+15;7.79311E+13;6.93673E+14;6.80015E+14;-8.79978E+14;-8.71698E+14;0;95225836683
21/08/1994;1.04566E+16;1.2207E+14;2.30442E+15;5720;4.842E+15;8.06304E+15;1.6484E+14;9.63998E+15;7.79311E+13;6.93673E+14;6.80015E+14;-8.79978E+14;-8.71698E+14;0;95225836683
28/08/1994;1.04566E+16;1.2207E+14;2.30442E+15;5720;4.842E+15;8.06304E+15;1.6484E+14;9.63998E+15;7.79311E+13;6.93673E+14;6.80015E+14;-8.79978E+14;-8.71698E+14;0;95225836683
04/09/1994;1.04169E+14;1.17528E+14;2.30149E+15;5820;4.837E+15;7.87175E+15;1.67082E+16;9.61154E+15;4.90543E+14;1.27968E+11;8.34448E+14;-1.1641E+15;-6.42236E+14;46;84818235246
11/09/1994;1.04476E+16;1.23933E+14;2.38238E+15;5820;4.837E+15;7.83969E+15;1.67012E+16;9.42098E+15;3.26967E+14;1.02931E+15;5.18979E+14;-2.53818E+14;-6.51976E+13;49;89903814552
18/09/1994;1.36134E+15;3.61303E+13;-2.27444E+14;5800;4.823E+15;6.74206E+15;2.12088E+16;7.27121E+15;-7.98335E+14;4.90543E+14;1.27968E+11;8.34448E+14;-1.1641E+15;495;1.47228E+12
25/09/1994;1.35836E+16;3.6946E+13;-2.28732E+15;5830;4.821E+15;6.69404E+15;2.12088E+16;7.27121E+15;2.46721E+14;-1.63465E+14;1.66646E+15;8.25767E+14;-1.21921E+15;45;89903814552
02/10/1994;1.36185E+16;4.15669E+13;-2.29281E+15;5920;4.825E+15;6.63453E+15;2.08104E+16;7.25089E+15;4.11264E+14;-2.43712E+14;7.79311E+13;6.93673E+14;6.80015E+14;0;84818235246
09/10/1994;1.36185E+16;4.15669E+13;-2.29281E+15;5920;4.825E+15;6.63453E+15;2.08104E+16;7.25089E+15;4.11264E+14;-2.43712E+14;7.79311E+13;6.93673E+14;6.80015E+14;0;84818235246
16/10/1994;1.36185E+16;4.15669E+13;-2.29281E+15;5920;4.825E+15;6.63453E+15;2.08104E+16;7.25089E+15;4.11264E+14;-2.43712E+14;7.79311E+13;6.93673E+14;6.80015E+14;0;84818235246
23/10/1994;1.36035E+15;4.19014E+13;-2.29892E+15;6110;4.824E+15;6.42131E+15;2.08104E+16;7.25089E+15;1.3271E+15;-7.98335E+14;4.90543E+14;1.27968E+11;8.34448E+14;46;5.88652E+11
30/10/1994;1.35885E+16;4.254E+13;-2.30583E+15;6160;4.823E+15;6.36343E+15;2.08104E+16;7.25089E+15;1.08623E+15;2.46721E+14;-1.63465E+14;1.66646E+15;8.25767E+14;49;4.2453E+11
06/11/1994;1.36282E+16;4.40265E+13;-2.29373E+15;6230;4.826E+15;6.31632E+15;2.08104E+16;7.25089E+15;4.37797E+14;4.11264E+14;-2.43712E+14;7.79311E+13;6.93673E+14;485;62683057958
13/11/1994;1.36206E+15;4.18209E+13;-2.2911E+15;6260;4.825E+15;6.27474E+15;2.04127E+16;6.9982E+15;3.76013E+14;1.3271E+15;-7.98335E+14;4.90543E+14;1.27968E+11;48;45399929762
20/11/1994;1.36206E+15;4.18209E+13;-2.2911E+15;6260;4.825E+15;6.27474E+15;2.04127E+16;6.9982E+15;3.76013E+14;1.3271E+15;-7.98335E+14;4.90543E+14;1.27968E+11;48;45399929762
27/11/1994;1.36713E+15;4.35383E+13;-2.27666E+15;6390;4.829E+15;6.17818E+15;2.17894E+15;7.37731E+15;6.80469E+14;7.05224E+14;0;3.26967E+14;1.02931E+15;46;34519968553
04/12/1994;1.36713E+15;4.35383E+13;-2.27666E+15;6390;4.829E+15;6.17818E+15;2.17894E+15;7.37731E+15;6.80469E+14;7.05224E+14;0;3.26967E+14;1.02931E+15;46;34519968553
11/12/1994;1.36713E+15;4.35383E+13;-2.27666E+15;6390;4.829E+15;6.17818E+15;2.17894E+15;7.37731E+15;6.80469E+14;7.05224E+14;0;3.26967E+14;1.02931E+15;46;34519968553
18/12/1994;1.36563E+15;4.42407E+13;-2.28351E+15;6590;4.828E+15;5.98529E+14;2.17894E+15;7.37731E+15;6.03187E+14;3.76013E+14;1.3271E+15;-7.98335E+14;4.90543E+14;45;2.99295E+11
25/12/1994;1.363E+15;5.12726E+13;-2.37229E+15;6510;4.834E+15;6.13316E+15;2.20418E+15;7.59139E+15;-7.72629E+14;6.80469E+14;7.05224E+14;0;3.26967E+14;505;5886524318
01/01/1995;1.372E+15;4.48993E+13;-2.21321E+15;6450;4.827E+15;6.04366E+15;2.28007E+16;7.7888E+15;-4.54968E+14;-3.86108E+14;9.84705E+12;1.08623E+15;2.46721E+14;48;70907090144
08/01/1995;1.37049E+16;4.51067E+13;-2.21951E+15;6440;4.826E+15;6.04649E+15;2.28017E+14;7.78924E+15;7.42606E+14;-9.40887E+14;7.62422E+14;4.37797E+14;4.11264E+14;485;4.2453E+11
15/01/1995;1.36825E+16;3.46297E+13;-2.17055E+15;6240;4.819E+15;6.16369E+15;2.36111E+16;7.80208E+15;4.02031E+13;7.42606E+14;-9.40887E+14;7.62422E+14;4.37797E+14;4.7E+15;32158698429
22/01/1995;1.30818E+15;4.22241E+13;-8.38771E+14;6070;4.832E+15;6.71191E+15;2.31488E+16;7.62828E+15;-6.89669E+14;4.02031E+13;7.42606E+14;-9.40887E+14;7.62422E+14;48;51784428985
29/01/1995;1.30818E+15;4.22241E+13;-8.38771E+14;6100;4.832E+15;6.6789E+15;2.31488E+16;7.62828E+15;9.0478E+14;-9.0478E+14;4.66983E+14;-1.07017E+15;6.03187E+14;45;45399929762
05/02/1995;1.30437E+16;3.73584E+11;-8.12643E+13;6130;4.826E+15;6.57981E+15;2.33771E+16;7.55341E+15;1.28451E+15;-1.48827E+15;1.14464E+15;-4.54968E+14;-3.86108E+14;0;37018912300
12/02/1995;1.30437E+16;3.73584E+11;-8.12643E+13;6130;4.826E+15;6.57981E+15;2.33771E+16;7.55341E+15;1.28451E+15;-1.48827E+15;1.14464E+15;-4.54968E+14;-3.86108E+14;0;37018912300
19/02/1995;1.30437E+16;3.73584E+11;-8.12643E+13;6130;4.826E+15;6.57981E+15;2.33771E+16;7.55341E+15;1.28451E+15;-1.48827E+15;1.14464E+15;-4.54968E+14;-3.86108E+14;0;37018912300
26/02/1995;1.30309E+16;3.76822E+13;-8.17631E+14;6370;4.825E+16;6.32528E+15;2.33771E+16;7.55341E+15;1.46895E+15;-1.57152E+15;0;8.75202E+14;-7.72629E+14;0;34519968553
05/03/1995;1.30309E+16;3.76822E+13;-8.17631E+14;6370;4.825E+16;6.32528E+15;2.33771E+16;7.55341E+15;1.46895E+15;-1.57152E+15;0;8.75202E+14;-7.72629E+14;0;34519968553
12/03/1995;1.30309E+16;3.76822E+13;-8.17631E+14;6370;4.825E+16;6.32528E+15;2.33771E+16;7.55341E+15;1.46895E+15;-1.57152E+15;0;8.75202E+14;-7.72629E+14;0;34519968553
19/03/1995;1.30672E+16;3.755E+13;-8.03889E+14;6570;4.828E+15;6.15219E+15;2.33771E+16;7.55341E+15;2.87638E+14;-6.89669E+14;4.02031E+13;7.42606E+14;-9.40887E+14;0;4.2453E+11
26/03/1995;1.30672E+16;3.755E+13;-8.03889E+14;6570;4.828E+15;6.15219E+15;2.33771E+16;7.55341E+15;2.87638E+14;-6.89669E+14;4.02031E+13;7.42606E+14;-9.40887E+14;0;4.2453E+11
02/04/1995;1.30998E+16;4.23989E+13;-8.1202E+14;6660;4.832E+15;6.10881E+15;2.51301E+15;7.9491E+15;9.71576E+13;9.0478E+14;-9.0478E+14;4.66983E+14;-1.07017E+15;54;4.2453E+11
09/04/1995;1.30928E+16;4.73784E+13;-9.34537E+14;6700;4.843E+15;6.18885E+15;2.4541E+15;7.8782E+15;1.02573E+14;1.46895E+15;-1.57152E+15;0;8.75202E+14;5.05E+15;32158698429
16/04/1995;1.30695E+16;4.72015E+12;-9.42687E+14;6710;4.841E+16;6.16586E+15;2.4541E+15;7.8782E+15;7.18419E+14;2.87638E+14;-6.89669E+14;4.02031E+13;7.42606E+14;46;2.58453E+11
23/04/1995;1.37549E+16;4.15014E+13;-2.26455E+14;6730;4.832E+15;5.93915E+15;2.4541E+15;7.8782E+15;4.02031E+13;9.71576E+13;9.0478E+14;-9.0478E+14;4.66983E+14;49;32158698429
30/04/1995;1.38321E+16;3.39661E+13;-7.62693E+13;6790;4.826E+15;5.80198E+14;2.54073E+16;8.08271E+15;4.07559E+14;-9.98103E+13;1.28451E+15;-1.48827E+15;1.14464E+15;48;29929478308
07/05/1995;1.38202E+16;3.44424E+12;-8.07119E+13;6870;4.825E+16;5.72925E+15;2.54073E+16;8.08271E+15;4.24842E+13;1.02573E+14;1.46895E+15;-1.57152E+15;0;0;23979821015
14/05/1995;1.38202E+16;3.44424E+12;-8.07119E+13;6870;4.825E+16;5.72925E+15;2.54073E+16;8.08271E+15;4.24842E+13;1.02573E+14;1.46895E+15;-1.57152E+15;0;0;23979821015
21/05/1995;1.38202E+16;3.44424E+12;-8.07119E+13;6870;4.825E+16;5.72925E+15;2.54073E+16;8.08271E+15;4.24842E+13;1.02573E+14;1.46895E+15;-1.57152E+15;0;0;23979821015
28/05/1995;1.38202E+16;3.44424E+12;-8.07119E+13;6870;4.825E+16;5.72925E+15;2.54073E+16;8.08271E+15;4.24842E+13;1.02573E+14;1.46895E+15;-1.57152E+15;0;0;23979821015
04/06/1995;1.38202E+16;3.44424E+12;-8.07119E+13;6870;4.825E+16;5.72925E+15;2.54073E+16;8.08271E+15;4.24842E+13;1.02573E+14;1.46895E+15;-1.57152E+15;0;0;23979821015
11/06/1995;1.38081E+16;3.49667E+11;-8.52196E+13;7190;4.824E+15;5.46933E+15;2.54073E+16;8.08271E+15;3.30044E+14;7.18419E+14;2.87638E+14;-6.89669E+14;4.02031E+13;0;20576376615
18/06/1995;1.3775E+16;2.89721E+13;-7.52248E+13;7310;4.82E+15;5.34332E+13;2.61985E+16;8.23415E+15;4.24842E+13;4.02031E+13;9.71576E+13;9.0478E+14;-9.0478E+14;0;23979821015
25/06/1995;1.3775E+16;2.89721E+13;-7.52248E+13;7310;4.82E+15;5.34332E+13;2.61985E+16;8.23415E+15;4.24842E+13;4.02031E+13;9.71576E+13;9.0478E+14;-9.0478E+14;0;23979821015
02/07/1995;1.37247E+16;2.49701E+12;-4.82559E+13;7370;4.813E+15;5.23976E+15;2.71272E+15;8.43687E+15;3.20844E+14;4.07559E+14;-9.98103E+13;1.28451E+15;-1.48827E+15;45;23979821015
09/07/1995;1.36665E+14;2.24973E+12;-1.14882E+14;7310;4.813E+15;5.29488E+15;3.10078E+16;8.77774E+15;-1.24149E+14;3.30044E+14;7.18419E+14;2.87638E+14;-6.89669E+14;505;4.85083E+11
16/07/1995;1.36788E+16;2.20629E+13;-1.10241E+14;7350;4.814E+15;5.2709E+15;3.10078E+16;8.77774E+15;-8.26873E+13;4.24842E+13;4.02031E+13;9.71576E+13;9.0478E+14;0;4.2453E+11
23/07/1995;1.36788E+16;2.20629E+13;-1.10241E+14;7350;4.814E+15;5.2709E+15;3.10078E+16;8.77774E+15;-8.26873E+13;4.24842E+13;4.02031E+13;9.71576E+13;9.0478E+14;0;4.2453E+11
30/07/1995;1.36788E+16;2.20629E+13;-1.10241E+14;7350;4.814E+15;5.2709E+15;3.10078E+16;8.77774E+15;-8.26873E+13;4.24842E+13;4.02031E+13;9.71576E+13;9.0478E+14;0;4.2453E+11
